CardNum,Date,Site,When,Profile,Dept,Time,Slot
00822596,2020-04-24,Site B,2020-04-24 09:00:00,0,Dept 10,09:00:00,0830 to 0929
00822596,2020-04-29,Site B,2020-04-29 08:56:00,0,Dept 10,08:56:00,0830 to 0929
00822596,2020-04-30,Site B,2020-04-30 08:54:00,0,Dept 10,08:54:00,0830 to 0929
00822596,2020-05-05,Site B,2020-05-05 08:59:00,0,Dept 10,08:59:00,0830 to 0929
00822596,2020-05-06,Site B,2020-05-06 08:57:00,0,Dept 10,08:57:00,0830 to 0929
00822596,2020-05-08,Site B,2020-05-08 09:01:00,0,Dept 10,09:01:00,0830 to 0929
00822596,2020-05-15,Site B,2020-05-15 08:59:00,0,Dept 10,08:59:00,0830 to 0929
00822596,2020-05-19,Site B,2020-05-19 08:57:00,0,Dept 10,08:57:00,0830 to 0929
00822596,2020-05-20,Site B,2020-05-20 09:01:00,0,Dept 10,09:01:00,0830 to 0929
00822596,2020-06-01,Site B,2020-06-01 08:50:00,0,Dept 10,08:50:00,0830 to 0929
00822596,2020-06-03,Site B,2020-06-03 10:01:00,0,Dept 10,10:01:00,0930 to 1030
00822596,2020-06-26,Site B,2020-06-26 08:39:00,0,Dept 10,08:39:00,0830 to 0929
00822631,2020-05-04,Site B,2020-05-04 09:30:00,0,Dept 4,09:30:00,0930 to 1030
00822631,2020-05-20,Site B,2020-05-20 09:07:00,0,Dept 4,09:07:00,0830 to 0929
00822631,2020-06-01,Site B,2020-06-01 10:12:00,0,Dept 4,10:12:00,0930 to 1030
00822631,2020-06-04,Site B,2020-06-04 08:57:00,0,Dept 4,08:57:00,0830 to 0929
00822631,2020-06-15,Site B,2020-06-15 09:40:00,0,Dept 4,09:40:00,0930 to 1030
00822631,2020-06-16,Site B,2020-06-16 08:33:00,0,Dept 4,08:33:00,0830 to 0929
00823062,2020-04-22,Site B,2020-04-22 09:41:00,0,Dept 2,09:41:00,0930 to 1030
00823062,2020-04-23,Site B,2020-04-23 09:35:00,0,Dept 2,09:35:00,0930 to 1030
00823062,2020-04-24,Site B,2020-04-24 10:04:00,0,Dept 2,10:04:00,0930 to 1030
00823062,2020-04-25,Site B,2020-04-25 09:25:00,0,Dept 2,09:25:00,0830 to 0929
00823062,2020-04-26,Site B,2020-04-26 09:21:00,0,Dept 2,09:21:00,0830 to 0929
00823062,2020-04-29,Site B,2020-04-29 10:07:00,0,Dept 2,10:07:00,0930 to 1030
00823062,2020-05-01,Site B,2020-05-01 09:58:00,0,Dept 2,09:58:00,0930 to 1030
00823062,2020-05-02,Site B,2020-05-02 10:08:00,0,Dept 2,10:08:00,0930 to 1030
00823062,2020-05-03,Site B,2020-05-03 10:21:00,0,Dept 2,10:21:00,0930 to 1030
00823062,2020-05-04,Site B,2020-05-04 10:03:00,0,Dept 2,10:03:00,0930 to 1030
00823062,2020-05-07,Site B,2020-05-07 10:17:00,0,Dept 2,10:17:00,0930 to 1030
00823062,2020-05-10,Site B,2020-05-10 10:23:00,0,Dept 2,10:23:00,0930 to 1030
00823062,2020-05-14,Site B,2020-05-14 10:25:00,0,Dept 2,10:25:00,0930 to 1030
00823062,2020-06-01,Site B,2020-06-01 09:38:00,0,Dept 2,09:38:00,0930 to 1030
00823062,2020-06-04,Site B,2020-06-04 10:04:00,0,Dept 2,10:04:00,0930 to 1030
00823062,2020-06-16,Site B,2020-06-16 10:24:00,0,Dept 2,10:24:00,0930 to 1030
00823330,2020-04-27,Site A,2020-04-27 09:36:00,0,Dept 18,09:36:00,0930 to 1030
00823330,2020-05-05,Site A,2020-05-05 09:56:00,0,Dept 18,09:56:00,0930 to 1030
00823330,2020-05-15,Site A,2020-05-15 09:41:00,0,Dept 18,09:41:00,0930 to 1030
00823330,2020-05-16,Site A,2020-05-16 09:00:00,0,Dept 18,09:00:00,0830 to 0929
00823330,2020-06-02,Site A,2020-06-02 09:50:00,0,Dept 18,09:50:00,0930 to 1030
00823330,2020-06-06,Site A,2020-06-06 09:55:00,0,Dept 18,09:55:00,0930 to 1030
00823582,2020-06-23,Site B,2020-06-23 09:49:00,0,Dept 16,09:49:00,0930 to 1030
00823656,2020-04-21,Site B,2020-04-21 08:02:00,0,Dept 4,08:02:00,0700 to 0829
00823656,2020-04-24,Site B,2020-04-24 07:59:00,0,Dept 4,07:59:00,0700 to 0829
00823656,2020-04-27,Site B,2020-04-27 08:07:00,0,Dept 4,08:07:00,0700 to 0829
00823656,2020-04-28,Site B,2020-04-28 08:07:00,0,Dept 4,08:07:00,0700 to 0829
00823656,2020-04-29,Site B,2020-04-29 08:05:00,0,Dept 4,08:05:00,0700 to 0829
00823656,2020-04-30,Site B,2020-04-30 08:06:00,0,Dept 4,08:06:00,0700 to 0829
00823656,2020-05-04,Site B,2020-05-04 08:14:00,0,Dept 4,08:14:00,0700 to 0829
00823656,2020-05-05,Site B,2020-05-05 08:03:00,0,Dept 4,08:03:00,0700 to 0829
00823656,2020-05-06,Site B,2020-05-06 08:06:00,0,Dept 4,08:06:00,0700 to 0829
00823656,2020-05-08,Site B,2020-05-08 08:09:00,0,Dept 4,08:09:00,0700 to 0829
00823656,2020-05-11,Site B,2020-05-11 08:09:00,0,Dept 4,08:09:00,0700 to 0829
00823656,2020-05-12,Site B,2020-05-12 08:08:00,0,Dept 4,08:08:00,0700 to 0829
00823656,2020-05-13,Site B,2020-05-13 08:08:00,0,Dept 4,08:08:00,0700 to 0829
00823656,2020-05-14,Site B,2020-05-14 08:22:00,0,Dept 4,08:22:00,0700 to 0829
00823656,2020-05-15,Site B,2020-05-15 08:05:00,0,Dept 4,08:05:00,0700 to 0829
00823656,2020-05-19,Site B,2020-05-19 08:06:00,0,Dept 4,08:06:00,0700 to 0829
00823656,2020-05-21,Site B,2020-05-21 08:14:00,0,Dept 4,08:14:00,0700 to 0829
00823656,2020-05-22,Site B,2020-05-22 07:56:00,0,Dept 4,07:56:00,0700 to 0829
00823656,2020-06-02,Site B,2020-06-02 08:25:00,0,Dept 4,08:25:00,0700 to 0829
00823656,2020-06-04,Site B,2020-06-04 08:08:00,0,Dept 4,08:08:00,0700 to 0829
00823656,2020-06-05,Site B,2020-06-05 08:09:00,0,Dept 4,08:09:00,0700 to 0829
00823656,2020-06-08,Site B,2020-06-08 08:17:00,0,Dept 4,08:17:00,0700 to 0829
00823656,2020-06-10,Site B,2020-06-10 08:10:00,0,Dept 4,08:10:00,0700 to 0829
00823656,2020-06-11,Site B,2020-06-11 09:40:00,0,Dept 4,09:40:00,0930 to 1030
00823656,2020-06-15,Site B,2020-06-15 08:18:00,0,Dept 4,08:18:00,0700 to 0829
00823656,2020-06-17,Site B,2020-06-17 08:09:00,0,Dept 4,08:09:00,0700 to 0829
00823656,2020-06-18,Site B,2020-06-18 08:12:00,0,Dept 4,08:12:00,0700 to 0829
00823656,2020-06-19,Site B,2020-06-19 08:38:00,0,Dept 4,08:38:00,0830 to 0929
00823656,2020-06-22,Site B,2020-06-22 08:19:00,0,Dept 4,08:19:00,0700 to 0829
00823656,2020-06-23,Site B,2020-06-23 08:17:00,0,Dept 4,08:17:00,0700 to 0829
00823656,2020-06-24,Site B,2020-06-24 08:14:00,0,Dept 4,08:14:00,0700 to 0829
00823656,2020-06-25,Site B,2020-06-25 08:13:00,0,Dept 4,08:13:00,0700 to 0829
00823656,2020-06-26,Site B,2020-06-26 08:57:00,0,Dept 4,08:57:00,0830 to 0929
00823779,2020-05-01,Site B,2020-05-01 09:01:00,0,Dept 16,09:01:00,0830 to 0929
00823779,2020-05-03,Site B,2020-05-03 09:08:00,0,Dept 16,09:08:00,0830 to 0929
00823779,2020-05-04,Site B,2020-05-04 08:55:00,0,Dept 16,08:55:00,0830 to 0929
00823779,2020-05-08,Site B,2020-05-08 08:55:00,0,Dept 16,08:55:00,0830 to 0929
00823779,2020-05-13,Site B,2020-05-13 10:01:00,0,Dept 16,10:01:00,0930 to 1030
00823779,2020-05-15,Site B,2020-05-15 08:47:00,0,Dept 16,08:47:00,0830 to 0929
00823779,2020-05-16,Site B,2020-05-16 08:52:00,0,Dept 16,08:52:00,0830 to 0929
00823779,2020-05-21,Site B,2020-05-21 08:47:00,0,Dept 16,08:47:00,0830 to 0929
00823779,2020-06-01,Site B,2020-06-01 09:01:00,0,Dept 16,09:01:00,0830 to 0929
00823779,2020-06-06,Site B,2020-06-06 08:44:00,0,Dept 16,08:44:00,0830 to 0929
00823779,2020-06-08,Site B,2020-06-08 09:13:00,0,Dept 16,09:13:00,0830 to 0929
00823779,2020-06-12,Site B,2020-06-12 09:02:00,0,Dept 16,09:02:00,0830 to 0929
00823779,2020-06-13,Site B,2020-06-13 08:46:00,0,Dept 16,08:46:00,0830 to 0929
00823779,2020-06-16,Site B,2020-06-16 08:34:00,0,Dept 16,08:34:00,0830 to 0929
00823779,2020-06-19,Site B,2020-06-19 09:12:00,0,Dept 16,09:12:00,0830 to 0929
00823779,2020-06-22,Site B,2020-06-22 09:10:00,0,Dept 16,09:10:00,0830 to 0929
00823779,2020-06-24,Site B,2020-06-24 08:56:00,0,Dept 16,08:56:00,0830 to 0929
00823779,2020-06-26,Site B,2020-06-26 09:00:00,0,Dept 16,09:00:00,0830 to 0929
00823779,2020-06-27,Site B,2020-06-27 08:53:00,0,Dept 16,08:53:00,0830 to 0929
00824002,2020-06-04,Site A,2020-06-04 09:07:00,0,Dept 8,09:07:00,0830 to 0929
00824002,2020-06-26,Site A,2020-06-26 09:34:00,0,Dept 8,09:34:00,0930 to 1030
00824098,2020-06-19,Site A,2020-06-19 10:10:00,0,Dept 8,10:10:00,0930 to 1030
00824143,2020-05-17,Site B,2020-05-17 10:12:00,0,Dept 8,10:12:00,0930 to 1030
00824367,2020-06-15,Site B,2020-06-15 10:02:00,0,Dept 15,10:02:00,0930 to 1030
00827289,2020-06-12,Site B,2020-06-12 08:37:00,0,Dept 8,08:37:00,0830 to 0929
00827289,2020-06-15,Site B,2020-06-15 08:36:00,0,Dept 8,08:36:00,0830 to 0929
00827289,2020-06-16,Site B,2020-06-16 08:54:00,0,Dept 8,08:54:00,0830 to 0929
00827289,2020-06-18,Site B,2020-06-18 08:42:00,0,Dept 8,08:42:00,0830 to 0929
00827289,2020-06-22,Site B,2020-06-22 08:25:00,0,Dept 8,08:25:00,0700 to 0829
00827289,2020-06-23,Site B,2020-06-23 09:11:00,0,Dept 8,09:11:00,0830 to 0929
00827289,2020-06-25,Site B,2020-06-25 08:49:00,0,Dept 8,08:49:00,0830 to 0929
00827289,2020-06-26,Site B,2020-06-26 08:21:00,0,Dept 8,08:21:00,0700 to 0829
00827519,2020-04-20,Site B,2020-04-20 08:47:00,0,Dept 16,08:47:00,0830 to 0929
00827519,2020-04-21,Site B,2020-04-21 09:13:00,0,Dept 16,09:13:00,0830 to 0929
00827519,2020-04-22,Site B,2020-04-22 08:58:00,0,Dept 16,08:58:00,0830 to 0929
00827519,2020-04-23,Site B,2020-04-23 08:33:00,0,Dept 16,08:33:00,0830 to 0929
00827519,2020-04-24,Site B,2020-04-24 08:28:00,0,Dept 16,08:28:00,0700 to 0829
00827519,2020-04-25,Site B,2020-04-25 08:17:00,0,Dept 16,08:17:00,0700 to 0829
00827519,2020-04-26,Site B,2020-04-26 08:36:00,0,Dept 16,08:36:00,0830 to 0929
00827519,2020-04-27,Site B,2020-04-27 08:27:00,0,Dept 16,08:27:00,0700 to 0829
00827519,2020-04-28,Site B,2020-04-28 08:23:00,0,Dept 16,08:23:00,0700 to 0829
00827519,2020-04-29,Site B,2020-04-29 08:30:00,0,Dept 16,08:30:00,0830 to 0929
00827519,2020-04-30,Site B,2020-04-30 08:34:00,0,Dept 16,08:34:00,0830 to 0929
00827519,2020-05-01,Site B,2020-05-01 08:34:00,0,Dept 16,08:34:00,0830 to 0929
00827519,2020-05-02,Site B,2020-05-02 08:29:00,0,Dept 16,08:29:00,0700 to 0829
00827519,2020-05-03,Site B,2020-05-03 08:36:00,0,Dept 16,08:36:00,0830 to 0929
00827519,2020-05-04,Site B,2020-05-04 09:22:00,0,Dept 16,09:22:00,0830 to 0929
00827519,2020-05-06,Site B,2020-05-06 08:43:00,0,Dept 16,08:43:00,0830 to 0929
00827519,2020-05-07,Site B,2020-05-07 08:47:00,0,Dept 16,08:47:00,0830 to 0929
00827519,2020-05-08,Site B,2020-05-08 08:40:00,0,Dept 16,08:40:00,0830 to 0929
00827519,2020-05-09,Site B,2020-05-09 08:45:00,0,Dept 16,08:45:00,0830 to 0929
00827519,2020-05-11,Site B,2020-05-11 08:34:00,0,Dept 16,08:34:00,0830 to 0929
00827519,2020-05-12,Site B,2020-05-12 08:40:00,0,Dept 16,08:40:00,0830 to 0929
00827519,2020-05-13,Site B,2020-05-13 08:45:00,0,Dept 16,08:45:00,0830 to 0929
00827519,2020-05-14,Site B,2020-05-14 08:43:00,0,Dept 16,08:43:00,0830 to 0929
00827519,2020-05-15,Site B,2020-05-15 08:43:00,0,Dept 16,08:43:00,0830 to 0929
00827519,2020-05-16,Site B,2020-05-16 08:47:00,0,Dept 16,08:47:00,0830 to 0929
00827519,2020-05-17,Site B,2020-05-17 08:49:00,0,Dept 16,08:49:00,0830 to 0929
00827519,2020-05-18,Site B,2020-05-18 08:33:00,0,Dept 16,08:33:00,0830 to 0929
00827519,2020-05-19,Site B,2020-05-19 08:45:00,0,Dept 16,08:45:00,0830 to 0929
00827519,2020-05-21,Site B,2020-05-21 08:31:00,0,Dept 16,08:31:00,0830 to 0929
00827519,2020-05-22,Site B,2020-05-22 08:50:00,0,Dept 16,08:50:00,0830 to 0929
00827519,2020-05-23,Site B,2020-05-23 08:55:00,0,Dept 16,08:55:00,0830 to 0929
00827519,2020-05-24,Site B,2020-05-24 09:06:00,0,Dept 16,09:06:00,0830 to 0929
00827519,2020-06-01,Site B,2020-06-01 09:50:00,0,Dept 16,09:50:00,0930 to 1030
00827519,2020-06-02,Site B,2020-06-02 09:51:00,0,Dept 16,09:51:00,0930 to 1030
00827519,2020-06-03,Site B,2020-06-03 08:50:00,0,Dept 16,08:50:00,0830 to 0929
00827519,2020-06-05,Site B,2020-06-05 08:46:00,0,Dept 16,08:46:00,0830 to 0929
00827519,2020-06-06,Site B,2020-06-06 08:54:00,0,Dept 16,08:54:00,0830 to 0929
00827519,2020-06-08,Site B,2020-06-08 09:52:00,0,Dept 16,09:52:00,0930 to 1030
00827519,2020-06-11,Site B,2020-06-11 08:38:00,0,Dept 16,08:38:00,0830 to 0929
00827519,2020-06-12,Site B,2020-06-12 08:49:00,0,Dept 16,08:49:00,0830 to 0929
00827519,2020-06-13,Site B,2020-06-13 09:40:00,0,Dept 16,09:40:00,0930 to 1030
00827519,2020-06-15,Site B,2020-06-15 08:41:00,0,Dept 16,08:41:00,0830 to 0929
00827519,2020-06-16,Site B,2020-06-16 08:59:00,0,Dept 16,08:59:00,0830 to 0929
00827519,2020-06-17,Site B,2020-06-17 08:51:00,0,Dept 16,08:51:00,0830 to 0929
00827519,2020-06-18,Site B,2020-06-18 08:59:00,0,Dept 16,08:59:00,0830 to 0929
00827519,2020-06-22,Site B,2020-06-22 08:41:00,0,Dept 16,08:41:00,0830 to 0929
00827519,2020-06-23,Site B,2020-06-23 09:06:00,0,Dept 16,09:06:00,0830 to 0929
00827519,2020-06-24,Site B,2020-06-24 09:03:00,0,Dept 16,09:03:00,0830 to 0929
00827519,2020-06-26,Site B,2020-06-26 08:44:00,0,Dept 16,08:44:00,0830 to 0929
00827519,2020-06-27,Site B,2020-06-27 08:55:00,0,Dept 16,08:55:00,0830 to 0929
00830263,2020-04-24,Site A,2020-04-24 09:45:00,0,Dept 18,09:45:00,0930 to 1030
00830263,2020-06-10,Site A,2020-06-10 09:42:00,0,Dept 18,09:42:00,0930 to 1030
00830263,2020-06-23,Site A,2020-06-23 09:49:00,0,Dept 18,09:49:00,0930 to 1030
00830305,2020-04-21,Site B,2020-04-21 07:58:00,0,Dept 3,07:58:00,0700 to 0829
00830305,2020-04-22,Site B,2020-04-22 08:13:00,0,Dept 3,08:13:00,0700 to 0829
00830305,2020-04-24,Site B,2020-04-24 08:06:00,0,Dept 3,08:06:00,0700 to 0829
00830305,2020-04-27,Site B,2020-04-27 07:58:00,0,Dept 3,07:58:00,0700 to 0829
00830305,2020-04-28,Site B,2020-04-28 08:01:00,0,Dept 3,08:01:00,0700 to 0829
00830305,2020-04-29,Site B,2020-04-29 07:47:00,0,Dept 3,07:47:00,0700 to 0829
00830305,2020-05-04,Site B,2020-05-04 07:43:00,0,Dept 1,07:43:00,0700 to 0829
00830305,2020-05-05,Site B,2020-05-05 07:54:00,0,Dept 1,07:54:00,0700 to 0829
00830305,2020-05-06,Site B,2020-05-06 07:57:00,0,Dept 1,07:57:00,0700 to 0829
00830305,2020-05-11,Site B,2020-05-11 08:01:00,0,Dept 3,08:01:00,0700 to 0829
00830305,2020-05-12,Site B,2020-05-12 07:49:00,0,Dept 3,07:49:00,0700 to 0829
00830305,2020-05-13,Site B,2020-05-13 07:58:00,0,Dept 3,07:58:00,0700 to 0829
00830305,2020-05-14,Site B,2020-05-14 07:54:00,0,Dept 3,07:54:00,0700 to 0829
00830305,2020-05-15,Site B,2020-05-15 07:59:00,0,Dept 3,07:59:00,0700 to 0829
00830305,2020-05-18,Site B,2020-05-18 07:54:00,0,Dept 3,07:54:00,0700 to 0829
00830305,2020-05-19,Site B,2020-05-19 07:56:00,0,Dept 3,07:56:00,0700 to 0829
00830305,2020-05-20,Site B,2020-05-20 07:56:00,0,Dept 3,07:56:00,0700 to 0829
00830305,2020-05-21,Site B,2020-05-21 07:57:00,0,Dept 3,07:57:00,0700 to 0829
00830305,2020-06-02,Site B,2020-06-02 08:02:00,0,Dept 3,08:02:00,0700 to 0829
00830305,2020-06-03,Site B,2020-06-03 07:54:00,0,Dept 3,07:54:00,0700 to 0829
00830305,2020-06-04,Site B,2020-06-04 08:01:00,0,Dept 3,08:01:00,0700 to 0829
00830305,2020-06-05,Site B,2020-06-05 08:08:00,0,Dept 3,08:08:00,0700 to 0829
00830305,2020-06-09,Site B,2020-06-09 07:50:00,0,Dept 1,07:50:00,0700 to 0829
00830305,2020-06-10,Site B,2020-06-10 07:53:00,0,Dept 1,07:53:00,0700 to 0829
00830305,2020-06-12,Site B,2020-06-12 07:56:00,0,Dept 1,07:56:00,0700 to 0829
00830305,2020-06-16,Site B,2020-06-16 07:42:00,0,Dept 3,07:42:00,0700 to 0829
00830305,2020-06-17,Site B,2020-06-17 07:48:00,0,Dept 3,07:48:00,0700 to 0829
00830305,2020-06-22,Site B,2020-06-22 08:00:00,0,Dept 3,08:00:00,0700 to 0829
00830305,2020-06-25,Site B,2020-06-25 07:59:00,0,Dept 3,07:59:00,0700 to 0829
00830305,2020-06-26,Site B,2020-06-26 07:59:00,0,Dept 3,07:59:00,0700 to 0829
00830543,2020-06-26,Site B,2020-06-26 09:19:00,0,Dept 10,09:19:00,0830 to 0929
00830595,2020-04-20,Site A,2020-04-20 08:53:00,0,Dept 5,08:53:00,0830 to 0929
00830595,2020-05-07,Site B,2020-05-07 10:05:00,0,Dept 5,10:05:00,0930 to 1030
00830595,2020-05-11,Site A,2020-05-11 08:51:00,0,Dept 5,08:51:00,0830 to 0929
00830595,2020-05-12,Site A,2020-05-12 07:34:00,0,Dept 5,07:34:00,0700 to 0829
00830595,2020-05-13,Site A,2020-05-13 07:40:00,0,Dept 5,07:40:00,0700 to 0829
00830595,2020-05-14,Site A,2020-05-14 07:31:00,0,Dept 5,07:31:00,0700 to 0829
00830595,2020-05-15,Site A,2020-05-15 07:24:00,0,Dept 5,07:24:00,0700 to 0829
00830595,2020-05-18,Site A,2020-05-18 08:35:00,0,Dept 5,08:35:00,0830 to 0929
00830595,2020-05-19,Site A,2020-05-19 07:23:00,0,Dept 5,07:23:00,0700 to 0829
00830595,2020-05-21,Site A,2020-05-21 08:31:00,0,Dept 5,08:31:00,0830 to 0929
00830595,2020-05-22,Site A,2020-05-22 08:04:00,0,Dept 5,08:04:00,0700 to 0829
00830595,2020-06-02,Site A,2020-06-02 07:55:00,0,Dept 5,07:55:00,0700 to 0829
00830595,2020-06-03,Site A,2020-06-03 07:58:00,0,Dept 5,07:58:00,0700 to 0829
00830595,2020-06-04,Site A,2020-06-04 07:54:00,0,Dept 5,07:54:00,0700 to 0829
00830595,2020-06-05,Site A,2020-06-05 07:55:00,0,Dept 5,07:55:00,0700 to 0829
00830595,2020-06-08,Site A,2020-06-08 07:57:00,0,Dept 5,07:57:00,0700 to 0829
00830595,2020-06-09,Site A,2020-06-09 08:01:00,0,Dept 5,08:01:00,0700 to 0829
00830595,2020-06-10,Site A,2020-06-10 07:57:00,0,Dept 5,07:57:00,0700 to 0829
00830595,2020-06-11,Site A,2020-06-11 07:54:00,0,Dept 5,07:54:00,0700 to 0829
00830595,2020-06-12,Site A,2020-06-12 07:55:00,0,Dept 5,07:55:00,0700 to 0829
00830595,2020-06-15,Site A,2020-06-15 08:00:00,0,Dept 5,08:00:00,0700 to 0829
00830595,2020-06-16,Site A,2020-06-16 07:57:00,0,Dept 5,07:57:00,0700 to 0829
00830595,2020-06-17,Site A,2020-06-17 08:03:00,0,Dept 5,08:03:00,0700 to 0829
00830595,2020-06-18,Site A,2020-06-18 07:57:00,0,Dept 5,07:57:00,0700 to 0829
00830595,2020-06-22,Site A,2020-06-22 08:30:00,0,Dept 5,08:30:00,0830 to 0929
00830595,2020-06-23,Site A,2020-06-23 08:10:00,0,Dept 5,08:10:00,0700 to 0829
00830595,2020-06-24,Site A,2020-06-24 08:00:00,0,Dept 5,08:00:00,0700 to 0829
00830595,2020-06-25,Site A,2020-06-25 07:55:00,0,Dept 5,07:55:00,0700 to 0829
00830595,2020-06-26,Site A,2020-06-26 08:00:00,0,Dept 5,08:00:00,0700 to 0829
00830758,2020-04-27,Site B,2020-04-27 08:53:00,0,Dept 4,08:53:00,0830 to 0929
00830758,2020-05-05,Site B,2020-05-05 09:54:00,0,Dept 4,09:54:00,0930 to 1030
00830758,2020-05-11,Site B,2020-05-11 09:22:00,0,Dept 4,09:22:00,0830 to 0929
00830758,2020-05-22,Site B,2020-05-22 09:35:00,0,Dept 4,09:35:00,0930 to 1030
00830758,2020-06-05,Site B,2020-06-05 10:07:00,0,Dept 4,10:07:00,0930 to 1030
00830758,2020-06-11,Site B,2020-06-11 08:43:00,0,Dept 4,08:43:00,0830 to 0929
00830758,2020-06-15,Site B,2020-06-15 09:38:00,0,Dept 4,09:38:00,0930 to 1030
00830758,2020-06-22,Site B,2020-06-22 08:15:00,0,Dept 4,08:15:00,0700 to 0829
00830856,2020-05-23,Site B,2020-05-23 08:53:00,0,Dept 10,08:53:00,0830 to 0929
00830856,2020-06-02,Site B,2020-06-02 09:20:00,0,Dept 10,09:20:00,0830 to 0929
00830856,2020-06-19,Site B,2020-06-19 09:06:00,0,Dept 10,09:06:00,0830 to 0929
00831235,2020-05-04,Site B,2020-05-04 09:51:00,0,Dept 8,09:51:00,0930 to 1030
00831235,2020-05-11,Site B,2020-05-11 08:58:00,0,Dept 8,08:58:00,0830 to 0929
00831235,2020-06-19,Site A,2020-06-19 09:12:00,0,Dept 8,09:12:00,0830 to 0929
00831235,2020-06-27,Site B,2020-06-27 10:27:00,0,Dept 8,10:27:00,0930 to 1030
00831385,2020-04-21,Site B,2020-04-21 08:37:00,0,Dept 4,08:37:00,0830 to 0929
00831385,2020-04-24,Site B,2020-04-24 07:58:00,0,Dept 4,07:58:00,0700 to 0829
00831385,2020-04-25,Site B,2020-04-25 09:40:00,0,Dept 4,09:40:00,0930 to 1030
00831385,2020-04-28,Site B,2020-04-28 08:09:00,0,Dept 4,08:09:00,0700 to 0829
00831385,2020-04-29,Site B,2020-04-29 07:02:00,0,Dept 4,07:02:00,0700 to 0829
00831385,2020-05-06,Site B,2020-05-06 08:04:00,0,Dept 4,08:04:00,0700 to 0829
00831385,2020-05-07,Site B,2020-05-07 08:17:00,0,Dept 4,08:17:00,0700 to 0829
00831385,2020-05-09,Site B,2020-05-09 08:31:00,0,Dept 4,08:31:00,0830 to 0929
00831385,2020-05-10,Site B,2020-05-10 08:36:00,0,Dept 4,08:36:00,0830 to 0929
00831385,2020-05-11,Site B,2020-05-11 08:14:00,0,Dept 4,08:14:00,0700 to 0829
00831385,2020-05-13,Site B,2020-05-13 08:49:00,0,Dept 4,08:49:00,0830 to 0929
00831385,2020-05-14,Site B,2020-05-14 08:26:00,0,Dept 4,08:26:00,0700 to 0829
00831385,2020-05-15,Site B,2020-05-15 08:25:00,0,Dept 4,08:25:00,0700 to 0829
00831385,2020-05-17,Site B,2020-05-17 08:24:00,0,Dept 4,08:24:00,0700 to 0829
00831385,2020-05-18,Site B,2020-05-18 08:27:00,0,Dept 4,08:27:00,0700 to 0829
00831385,2020-05-19,Site B,2020-05-19 08:43:00,0,Dept 4,08:43:00,0830 to 0929
00831385,2020-05-21,Site B,2020-05-21 08:02:00,0,Dept 4,08:02:00,0700 to 0829
00831385,2020-05-22,Site B,2020-05-22 08:17:00,0,Dept 4,08:17:00,0700 to 0829
00831385,2020-05-23,Site B,2020-05-23 08:41:00,0,Dept 4,08:41:00,0830 to 0929
00831385,2020-06-01,Site B,2020-06-01 08:10:00,0,Dept 4,08:10:00,0700 to 0829
00831385,2020-06-02,Site B,2020-06-02 07:47:00,0,Dept 4,07:47:00,0700 to 0829
00831385,2020-06-04,Site B,2020-06-04 07:44:00,0,Dept 4,07:44:00,0700 to 0829
00831385,2020-06-05,Site B,2020-06-05 08:33:00,0,Dept 4,08:33:00,0830 to 0929
00831385,2020-06-07,Site B,2020-06-07 08:12:00,0,Dept 4,08:12:00,0700 to 0829
00831385,2020-06-08,Site B,2020-06-08 07:42:00,0,Dept 4,07:42:00,0700 to 0829
00831385,2020-06-09,Site B,2020-06-09 07:45:00,0,Dept 4,07:45:00,0700 to 0829
00831385,2020-06-11,Site B,2020-06-11 07:43:00,0,Dept 4,07:43:00,0700 to 0829
00831385,2020-06-12,Site B,2020-06-12 07:56:00,0,Dept 4,07:56:00,0700 to 0829
00831385,2020-06-14,Site B,2020-06-14 08:37:00,0,Dept 4,08:37:00,0830 to 0929
00831385,2020-06-15,Site B,2020-06-15 07:41:00,0,Dept 4,07:41:00,0700 to 0829
00831385,2020-06-17,Site B,2020-06-17 07:59:00,0,Dept 4,07:59:00,0700 to 0829
00831385,2020-06-21,Site B,2020-06-21 08:32:00,0,Dept 4,08:32:00,0830 to 0929
00831385,2020-06-22,Site B,2020-06-22 08:32:00,0,Dept 4,08:32:00,0830 to 0929
00831385,2020-06-25,Site B,2020-06-25 08:34:00,0,Dept 4,08:34:00,0830 to 0929
00831385,2020-06-26,Site B,2020-06-26 08:28:00,0,Dept 4,08:28:00,0700 to 0829
00831385,2020-06-28,Site B,2020-06-28 08:59:00,0,Dept 4,08:59:00,0830 to 0929
00831565,2020-04-20,Site B,2020-04-20 08:25:00,0,Dept 17,08:25:00,0700 to 0829
00831565,2020-04-21,Site B,2020-04-21 08:32:00,0,Dept 17,08:32:00,0830 to 0929
00831565,2020-04-22,Site B,2020-04-22 08:51:00,0,Dept 17,08:51:00,0830 to 0929
00831565,2020-04-23,Site B,2020-04-23 08:48:00,0,Dept 17,08:48:00,0830 to 0929
00831565,2020-04-24,Site B,2020-04-24 08:43:00,0,Dept 17,08:43:00,0830 to 0929
00831565,2020-04-25,Site B,2020-04-25 08:59:00,0,Dept 17,08:59:00,0830 to 0929
00831704,2020-04-20,Site B,2020-04-20 08:58:00,0,Dept 2,08:58:00,0830 to 0929
00831704,2020-04-21,Site B,2020-04-21 08:58:00,0,Dept 2,08:58:00,0830 to 0929
00831704,2020-04-22,Site B,2020-04-22 08:57:00,0,Dept 2,08:57:00,0830 to 0929
